User ID,Hotel ID,Ratings,Satisfaction,Staff,Facilities,Cleanliness,Comfort,Value for money,Location,Free Wifi
1668,372,8.8,5,9.28,9.75,8.25,8.18,7.72,8.68,9.97
1669,373,9.1,5,9.92,9.17,8.76,9.38,8.94,8.92,8.81
1670,374,8.9,4,9.4,9.35,8.47,8.39,8.38,8.91,9.11
1671,375,8.7,1,8.18,9.92,8.02,8.95,8.06,9.41,8.63
1672,376,8.5,2,7.97,8.7,8.58,9.32,9.49,7.72,7.52
1673,377,8.4,4,8.52,8.58,8.91,9.15,7.56,8.6,7.41
1674,378,8.4,4,9.83,8.5,7.58,8.02,8.92,8.12,7.6
1675,379,8.9,4,7.63,9.86,9.36,7.95,9.84,8.62,9.14
1676,380,8.8,4,8.9,9.18,9.93,8.74,8.74,8.75,7.19
1677,381,8.8,4,8.61,9.76,9.82,8.08,9.75,8.19,7.36
1678,382,8.6,1,9.0,7.32,9.72,7.27,9.51,8.35,9.22
1679,383,8.4,3,9.43,9.27,7.12,7.35,7.18,9.4,8.77
1680,384,8.8,3,7.31,9.91,7.28,9.26,8.81,9.6,9.37
1681,385,8.1,2,7.82,9.79,7.79,8.12,7.37,7.13,8.74
1682,386,8.2,3,7.9,9.19,8.32,8.39,7.33,8.1,7.99
1683,387,8.5,4,9.41,7.81,7.68,9.57,7.08,8.79,9.38
1684,388,8.1,3,8.71,8.98,8.53,7.19,7.18,7.16,8.67
1685,389,8.7,1,8.35,9.66,8.02,9.91,8.13,8.0,9.02
1686,390,8.9,2,7.29,8.44,9.43,9.25,9.91,9.58,8.32
1687,391,8.8,3,7.28,7.67,7.98,9.63,9.9,9.92,8.88
1688,392,8.4,1,7.07,7.72,8.02,9.94,9.02,7.46,9.6
1689,393,8.5,1,9.07,9.52,7.56,9.21,7.39,8.98,8.0
1690,394,9.0,3,9.79,9.61,8.18,7.87,9.19,8.22,9.79
1691,395,8.1,4,7.8,7.98,8.49,7.68,8.63,9.0,7.46
1692,396,7.9,1,7.9,8.13,7.3,8.06,8.04,7.68,8.1
1693,397,8.9,2,8.07,8.56,8.59,10.0,9.87,9.58,7.48
1694,398,8.4,4,9.61,9.77,7.34,7.85,8.92,8.04,7.13
1695,399,8.5,4,8.72,9.84,7.17,7.41,8.97,9.82,7.39
1696,400,8.5,3,9.92,7.55,8.59,7.64,7.65,8.55,9.74
1697,401,8.8,1,9.65,9.46,9.77,8.02,8.22,7.07,9.13
1698,402,8.6,3,8.88,9.19,9.84,7.65,8.48,8.25,7.63
1699,403,8.2,4,7.79,8.84,8.53,9.95,7.73,7.51,7.16
1700,404,8.7,4,9.22,8.86,7.82,7.99,8.37,9.51,9.33
1701,405,8.5,3,7.77,7.89,7.71,8.33,8.85,9.85,9.17
1702,406,8.3,4,8.02,7.75,9.69,8.66,8.84,7.72,7.56
1703,407,8.5,3,8.43,7.47,9.21,8.32,7.27,8.81,9.84
1704,408,8.7,1,9.6,7.22,8.39,8.93,8.51,8.33,9.65
1705,409,8.8,3,9.97,9.99,8.92,7.04,9.71,7.6,8.28
1706,410,7.8,3,8.41,8.2,7.16,7.11,8.04,8.36,7.55
1707,411,7.3,3,7.13,7.04,7.67,7.03,7.08,7.33,7.83
1708,412,8.4,4,7.67,7.69,9.67,7.55,8.75,8.56,9.21
1709,413,8.7,3,8.09,9.59,9.88,8.78,9.05,7.62,8.21
1710,414,8.7,2,9.54,7.18,9.84,8.22,8.76,8.72,8.94
1711,415,7.9,3,9.06,8.51,7.55,7.41,7.35,7.43,7.9
1712,416,8.0,3,7.26,7.73,7.88,7.87,9.43,7.32,8.38
1713,417,8.4,4,9.03,8.27,8.61,7.65,7.91,7.86,9.15
1714,418,8.4,3,9.26,8.1,8.81,8.0,8.67,7.89,8.23
1715,419,8.3,1,8.27,8.99,7.58,8.43,7.6,8.69,8.78
1716,420,8.4,2,7.54,7.5,8.97,9.3,8.85,9.29,7.6
1717,421,8.1,2,8.57,8.82,8.47,7.22,8.03,8.45,7.36
1718,422,8.7,4,7.96,8.7,8.05,7.77,9.78,9.36,9.46
1719,423,8.6,3,8.51,9.71,9.35,9.49,8.41,7.36,7.44
1720,424,8.5,3,7.83,8.58,7.93,9.24,7.01,9.59,9.33
1721,425,8.8,2,9.61,9.94,8.87,7.08,7.01,9.72,9.55
1722,426,8.5,1,8.26,7.07,7.27,8.82,8.98,9.81,9.63
1723,427,8.2,3,7.29,8.04,8.23,8.27,8.89,8.16,8.69
1724,428,8.4,2,7.6,9.56,7.16,8.62,8.11,8.48,9.4
1725,429,8.8,2,8.08,9.54,7.42,9.47,9.23,9.7,8.1
1726,430,7.9,4,8.79,7.79,9.28,7.23,7.8,7.21,7.37
1727,431,9.2,1,9.46,8.84,9.72,7.51,9.07,9.55,9.94
1728,432,8.3,4,7.58,7.86,7.35,9.08,9.49,8.8,7.73
1729,433,8.1,3,7.22,8.78,7.72,7.16,8.63,7.64,9.75
1730,434,8.9,1,8.92,9.86,9.7,9.66,8.85,7.04,8.01
1731,435,8.4,2,7.46,9.92,9.38,9.67,8.0,7.08,7.42
1732,436,8.2,4,9.71,7.14,8.96,8.66,7.15,8.23,7.42
1733,437,8.1,3,8.0,8.07,8.32,9.75,7.55,7.36,7.58
1734,438,8.1,4,7.59,7.85,7.49,7.91,9.37,9.1,7.65
1735,439,8.8,3,8.46,8.89,9.08,8.97,9.59,7.52,9.1
1736,440,8.6,2,8.34,8.56,8.65,9.9,8.33,7.7,8.45
1737,441,8.6,4,9.76,8.81,8.56,7.67,7.52,9.58,8.32
1738,442,8.3,2,7.57,9.41,9.91,7.27,8.7,7.56,7.8
1739,443,8.5,3,8.25,8.41,7.04,8.59,9.06,8.14,9.93
1740,444,8.3,4,8.84,8.22,8.29,9.3,7.19,8.89,7.03
1741,445,8.5,5,9.97,7.3,8.67,8.53,7.14,9.88,8.17
1742,446,8.0,1,8.4,7.65,7.97,7.03,9.16,8.47,7.31
1743,447,8.8,4,9.66,8.4,9.84,7.92,9.07,8.29,8.42
1744,448,8.5,1,8.34,7.93,7.32,9.58,8.89,9.7,7.66
1745,449,8.2,3,8.18,7.38,7.39,8.44,9.38,8.53,8.07
1746,450,8.4,4,7.24,7.74,9.46,8.84,8.11,9.59,7.78
1747,451,8.2,1,7.73,8.9,7.0,9.31,7.78,8.45,8.14
1748,452,9.2,3,9.45,9.94,9.23,9.49,7.81,9.19,8.98
1749,453,8.5,5,7.61,8.47,9.45,7.1,9.77,9.76,7.4
1750,454,8.9,3,8.15,8.94,9.83,7.64,9.29,8.64,9.8
1751,455,8.1,4,7.73,7.14,7.24,9.17,9.7,7.78,7.68
1752,456,8.6,4,9.08,7.04,9.58,8.69,7.06,9.3,9.26
1753,457,8.2,4,7.37,7.48,8.85,7.18,8.79,9.72,7.97
1754,458,7.7,4,7.25,7.61,8.09,8.26,7.82,8.05,7.04
1755,459,8.5,2,8.56,9.44,8.94,9.89,7.91,7.38,7.4
1756,460,7.9,1,7.01,7.62,9.21,7.17,9.08,7.16,7.84
1757,461,8.7,3,8.46,7.66,9.52,7.04,9.15,9.6,9.74
1758,462,8.9,1,8.01,8.75,9.62,9.08,8.94,8.76,8.87
1759,463,8.6,3,9.76,8.1,8.72,7.89,7.5,9.03,9.12
1760,464,8.6,3,9.44,8.55,8.07,7.66,9.8,8.75,8.0
1761,465,8.9,4,8.47,8.96,9.78,8.25,7.96,9.87,8.99
1762,466,8.6,3,9.86,8.91,8.83,9.82,8.2,7.01,7.45
1763,467,8.6,4,9.14,8.24,9.75,8.52,9.74,7.71,7.14
1764,468,8.6,1,7.31,7.46,9.47,9.59,8.89,9.68,7.92
1765,469,8.7,5,8.02,7.99,9.99,8.82,9.45,7.42,9.51
1766,470,8.6,4,8.33,8.4,8.19,9.77,8.15,9.85,7.43
1767,471,8.5,4,8.63,7.75,9.89,7.45,8.22,9.94,7.76
1768,472,7.9,2,8.49,8.0,7.54,7.77,7.82,8.24,7.49
1769,473,8.7,1,7.18,7.12,9.26,9.5,8.41,9.99,9.78
1770,474,8.4,3,8.77,7.94,7.44,7.74,9.61,9.59,7.97
1771,475,8.4,3,8.73,8.6,7.36,8.08,7.18,8.64,9.97
1772,476,8.5,1,8.05,8.84,8.34,8.94,8.36,9.99,7.26
1773,477,8.5,3,9.9,7.78,7.84,9.32,7.9,9.16,7.53
1774,478,8.4,3,8.93,8.46,8.23,7.49,8.35,7.67,9.95
1775,479,8.2,3,7.06,9.55,8.74,9.34,7.55,7.41,7.83
1776,480,8.2,3,7.8,7.18,9.46,9.35,7.66,7.67,7.93
1777,481,8.8,5,9.03,8.44,7.45,9.16,9.95,8.25,9.09
1778,482,9.0,4,9.96,9.67,8.07,7.41,9.36,9.86,8.33
1779,483,8.5,2,7.32,7.7,9.57,7.94,8.42,8.91,9.89
1780,484,9.1,2,8.82,9.39,9.21,7.73,9.54,9.51,9.59
1781,485,8.2,5,8.26,7.17,8.48,8.35,7.84,8.12,8.97
1782,486,7.9,5,8.51,7.45,8.0,7.54,9.33,7.06,7.27
1783,487,8.7,4,8.89,8.17,7.32,9.58,9.14,9.4,8.41
1784,488,8.6,3,8.73,8.77,9.52,7.49,8.51,8.37,9.03
1785,489,8.3,3,8.77,9.01,7.83,7.43,8.19,8.84,8.27
1786,490,8.3,1,7.7,8.5,7.09,8.16,9.81,7.06,9.5
1787,491,8.8,4,8.22,9.74,7.4,8.44,9.29,9.98,8.75
1788,492,8.6,4,7.28,9.96,9.3,8.69,8.16,7.19,9.52
1789,493,8.4,1,8.07,9.83,9.68,7.81,7.84,8.64,7.06
1790,494,8.3,5,9.3,7.9,7.07,7.65,8.47,8.9,9.05
1791,495,8.2,3,7.34,9.35,9.17,7.76,8.85,7.06,7.94
1792,496,8.3,3,9.75,8.76,7.61,9.13,7.84,7.67,7.04
1793,497,8.7,4,8.59,7.87,9.0,8.6,8.2,8.85,9.77
1794,498,8.1,1,8.52,7.15,7.87,7.36,9.46,8.1,7.97
1795,499,8.9,5,9.35,9.71,7.31,9.47,9.41,8.74,8.36
1796,500,8.3,1,9.65,8.5,9.78,7.39,7.04,7.94,7.83
1797,501,8.8,3,9.88,9.77,8.31,9.05,7.97,8.82,7.93
1798,502,8.3,4,7.36,7.47,9.67,7.53,9.07,8.98,8.13
1799,503,8.2,3,8.96,9.79,7.09,7.15,7.66,9.02,7.38
1800,504,8.6,3,8.36,7.79,9.47,8.53,9.19,9.68,7.22
1801,505,8.2,4,7.66,7.61,8.94,8.11,8.92,7.36,9.15
1802,506,8.4,3,8.72,8.35,7.89,9.43,7.66,8.87,7.74
1803,507,8.1,1,7.4,7.43,9.18,7.38,7.3,9.85,8.35
1804,508,8.7,1,8.93,7.68,9.83,8.6,9.12,7.15,9.33
1805,509,9.1,5,9.96,7.98,8.84,9.79,8.04,9.49,9.53
1806,510,8.2,3,8.19,8.05,9.66,7.2,9.19,7.76,7.5
1807,511,8.3,2,9.56,9.91,7.4,7.94,7.51,7.66,8.34
1808,512,8.5,1,7.76,8.83,7.79,9.12,7.5,8.58,9.75
1809,513,8.6,1,9.11,8.59,7.08,8.97,8.85,9.96,7.92
1810,514,8.7,5,7.11,9.78,7.7,8.59,9.33,9.85,8.64
1811,515,8.3,1,8.34,8.69,9.76,8.08,8.11,7.22,7.99
1812,516,8.6,2,9.74,9.59,7.43,8.0,8.78,9.81,7.03
1813,517,8.2,1,7.47,7.59,9.87,8.97,7.77,7.91,8.02
1814,518,8.4,2,7.24,9.77,8.4,7.29,9.52,8.85,7.72
1815,519,8.6,2,9.26,8.61,9.29,7.87,10.0,7.22,7.82
1816,520,8.7,4,9.73,8.5,7.08,8.51,9.84,8.01,9.04
1817,521,8.8,4,8.33,7.96,9.64,9.29,8.37,9.64,8.03
1818,522,8.2,3,8.86,8.21,7.15,9.34,8.02,7.2,8.74
1819,523,8.6,5,9.95,7.69,7.45,8.64,8.33,8.03,9.91
1820,524,8.3,4,7.45,8.92,8.42,8.37,8.52,8.63,7.77
1821,525,8.4,4,7.47,8.99,8.73,7.38,7.84,9.61,8.53
1822,526,7.8,3,8.4,7.85,7.31,7.65,7.21,8.49,8.01
1823,527,8.6,1,8.56,7.92,8.98,8.02,8.35,8.89,9.51
1824,528,8.2,2,7.1,7.3,9.04,8.08,9.45,8.61,7.5
1825,529,7.7,4,7.43,7.36,7.59,8.02,7.43,7.84,8.17
1826,530,8.3,2,9.15,9.31,8.13,9.2,7.76,7.64,7.17
1827,531,8.6,2,8.19,8.88,8.82,8.0,7.04,9.72,9.8
1828,532,8.2,2,8.02,7.83,7.29,8.28,7.72,8.95,9.03
1829,533,8.5,4,7.32,9.52,8.03,9.58,7.96,9.09,7.96
1830,534,8.5,1,8.55,8.07,8.84,8.48,9.29,8.15,8.24
1831,535,8.9,1,7.68,9.33,7.78,9.01,9.46,9.23,9.79
1832,536,8.7,4,8.78,8.18,7.14,9.88,8.76,9.55,8.83
1833,537,8.3,3,7.62,8.86,7.28,7.48,9.22,9.15,8.65
1834,538,8.8,4,9.68,8.42,8.48,9.08,7.87,8.91,9.26
1835,539,8.1,2,8.7,7.63,7.16,9.21,7.14,9.25,7.81
1836,540,9.1,5,7.72,9.89,9.8,9.23,9.99,7.26,9.73
1837,541,8.4,4,9.72,8.32,7.76,7.69,8.51,7.67,8.84
1838,542,8.6,5,9.51,9.1,8.13,7.76,8.24,8.41,8.77
1839,543,8.3,1,7.86,7.58,7.25,9.5,8.26,9.33,8.26
1840,544,8.4,4,8.49,8.5,9.95,8.3,7.84,8.36,7.31
1841,545,8.3,2,8.15,8.72,9.02,8.11,9.74,7.03,7.05
1842,546,8.6,5,8.43,8.21,8.22,7.64,9.25,9.09,9.42
1843,547,8.1,2,8.88,7.12,7.0,9.81,8.07,8.12,7.41
1844,548,8.6,1,7.74,9.57,9.2,8.36,7.75,9.64,8.19
1845,549,8.7,2,8.05,7.04,9.59,8.53,9.98,8.1,9.47
1846,550,8.1,4,7.06,8.03,8.84,7.15,7.9,9.4,8.27
1847,551,8.9,4,8.07,7.33,9.89,7.95,9.68,9.65,9.84
1848,552,7.7,4,8.14,7.82,7.29,7.78,7.64,7.38,7.7
1849,553,8.8,4,7.36,9.28,8.46,7.91,8.68,9.64,9.98
1850,554,8.2,1,8.03,9.92,7.79,8.24,8.16,7.69,7.61
1851,555,8.2,3,8.15,7.39,7.36,7.21,9.47,8.75,8.89
1852,556,8.1,5,7.88,7.21,8.69,8.94,7.13,8.88,8.03
1853,557,8.0,3,8.14,8.25,7.06,7.75,7.49,9.45,8.0
1854,558,8.9,4,7.69,9.41,9.81,8.39,8.0,9.86,8.94
1855,559,7.9,3,7.98,7.78,9.75,7.06,7.66,7.1,7.7
1856,560,8.9,4,8.45,9.56,9.78,7.53,9.56,9.18,8.25
1857,561,8.6,4,8.67,8.41,8.51,9.38,9.59,8.11,7.22
1858,562,8.4,3,8.88,7.67,8.49,9.03,9.29,7.06,8.33
1859,563,8.7,2,7.82,8.29,9.02,9.65,7.03,9.18,9.94
1860,564,8.7,2,8.74,9.59,9.48,7.17,7.23,8.75,9.7
1861,565,8.1,4,8.42,7.15,7.1,8.62,9.23,8.95,7.25
1862,566,8.4,2,7.45,9.18,8.5,7.65,7.91,8.09,9.78
1863,567,8.5,1,9.77,9.42,8.87,7.64,7.16,8.75,8.12
1864,568,8.2,5,9.56,8.73,7.22,7.85,7.69,7.86,8.81
1865,569,8.7,5,8.82,9.99,7.92,8.9,9.09,7.98,8.05
1866,570,8.6,1,7.43,8.72,8.34,8.69,8.12,9.64,9.3
1867,571,8.5,5,8.27,8.84,8.03,7.7,8.92,8.12,9.27
1868,572,8.0,3,7.42,9.54,8.28,8.23,7.35,7.09,7.93
1869,573,9.1,3,7.36,9.35,9.45,9.4,9.67,8.5,9.83
1870,574,8.7,3,9.28,7.51,8.41,7.72,9.68,8.66,9.3
1871,575,8.3,3,7.8,8.45,7.57,9.14,7.56,9.49,7.99
1872,576,8.6,5,8.68,8.67,7.2,9.58,8.68,9.43,7.65
1873,577,8.4,3,7.03,9.23,8.78,7.64,9.67,9.73,7.07
1874,578,8.2,1,9.59,9.29,7.44,7.9,7.35,7.48,8.24
1875,579,8.3,3,7.92,8.07,8.01,9.87,8.22,9.02,7.16
1876,580,8.8,4,8.96,8.65,8.35,9.08,9.75,8.91,8.06
1877,581,8.4,2,9.08,8.37,7.38,9.51,8.85,8.43,7.13
1878,582,8.7,5,8.11,9.64,7.67,9.44,9.79,7.12,9.13
1879,583,8.4,5,9.41,8.24,8.68,8.79,9.02,7.41,7.12
1880,584,8.2,4,7.57,8.6,7.79,8.47,8.87,9.25,7.1
1881,585,8.1,4,9.06,7.6,7.27,9.36,7.49,7.33,8.85
1882,586,8.9,2,9.21,9.59,8.9,9.03,9.58,8.17,7.6
1883,587,8.6,5,8.67,8.03,8.56,9.73,8.1,7.76,9.56
1884,588,8.2,5,9.12,7.05,9.72,7.77,7.22,8.05,8.31
1885,589,8.8,2,8.25,8.64,9.9,8.15,8.96,8.45,9.38
1886,590,8.1,3,8.77,7.03,7.81,7.7,8.98,7.41,9.31
1887,591,8.4,2,7.25,9.31,9.02,9.13,8.27,7.72,8.07
1888,592,7.8,3,7.14,7.27,9.24,7.85,8.58,7.3,7.49
1889,593,8.9,3,9.38,9.73,9.88,9.44,7.16,7.04,9.98
1890,594,8.4,3,8.03,9.24,7.71,7.45,9.14,8.34,8.95
1891,595,8.7,1,9.26,8.66,8.4,9.51,8.91,7.11,9.39
1892,596,8.3,3,8.48,9.32,8.73,8.19,7.38,7.23,8.49
1893,597,8.2,2,8.42,7.08,9.35,9.48,7.11,8.36,7.38
1894,598,8.1,5,8.67,7.1,9.81,7.2,7.46,9.14,7.21
1895,599,8.5,1,9.89,9.47,7.91,7.46,8.23,7.81,9.07
1896,600,8.3,3,7.92,8.03,8.68,7.57,9.43,9.4,7.11
1897,601,8.2,4,8.92,8.8,8.73,7.04,7.72,9.41,7.07
1898,602,8.8,3,9.35,9.22,7.69,9.68,8.2,8.75,8.91
1899,603,8.4,5,7.18,7.85,7.31,9.04,9.57,7.67,9.98
1900,604,8.2,3,8.38,9.8,8.56,7.95,8.15,7.17,7.51
1901,605,8.2,3,7.2,9.65,7.21,7.27,9.32,8.56,7.84
1902,606,8.3,1,7.83,7.79,8.11,8.37,8.61,8.85,8.4
1903,607,8.6,1,7.47,9.45,8.47,9.21,9.52,8.01,7.84
1904,608,8.4,4,7.01,7.26,8.96,7.59,9.69,9.97,8.47
1905,609,8.3,1,8.79,9.22,7.84,7.49,7.47,8.97,8.64
1906,610,8.8,1,7.33,7.42,9.64,8.76,8.8,9.64,9.98
1907,611,8.9,2,9.22,7.72,7.79,8.73,8.86,9.71,9.97
1908,612,9.0,4,8.8,9.69,9.28,7.76,9.81,8.36,9.65
1909,613,8.9,5,9.71,9.17,7.39,8.56,9.55,9.5,8.22
1910,614,8.5,1,7.96,8.81,7.37,9.39,7.62,8.51,9.87
1911,615,8.5,3,7.63,9.32,8.46,9.46,7.54,7.4,9.99
1912,616,7.7,5,8.59,8.53,7.11,8.31,7.07,7.01,7.51
1913,617,8.2,3,9.94,7.23,7.04,7.36,9.24,9.39,7.35
1914,618,8.3,4,7.92,8.05,8.45,9.62,9.8,7.0,7.27
1915,619,8.5,5,7.75,8.58,9.88,9.38,7.66,8.69,7.52
1916,620,7.9,2,7.08,7.64,7.36,9.13,7.27,9.64,7.17
1917,621,9.2,2,9.78,9.58,7.35,9.69,9.78,9.89,8.25
1918,622,8.7,4,8.68,9.84,7.19,9.95,9.45,8.58,7.12
1919,623,8.4,2,7.51,7.59,9.08,8.5,9.0,8.13,9.33
1920,624,8.1,4,7.77,7.27,9.32,7.0,8.63,7.04,9.92
1921,625,8.2,2,8.34,7.17,7.39,8.11,8.21,8.82,9.35
1922,626,8.9,1,8.66,8.82,9.41,9.53,9.08,7.64,9.21
1923,627,8.3,4,8.01,9.34,7.18,9.9,7.25,8.48,7.81
1924,628,8.5,3,7.91,8.94,8.4,7.01,8.7,9.17,9.38
1925,629,8.3,3,9.09,8.0,8.82,9.03,7.89,7.11,8.09
1926,630,8.4,4,7.12,7.45,9.69,9.19,9.78,8.19,7.44
1927,631,8.0,5,7.09,7.94,7.23,8.0,8.72,9.6,7.47
1928,632,8.2,1,7.14,7.25,9.59,7.85,7.43,9.96,8.42
1929,633,8.7,1,7.82,8.53,9.19,7.98,9.46,9.4,8.65
1930,634,7.7,4,7.02,7.16,8.06,8.95,7.78,7.02,7.93
1931,635,8.2,4,7.93,9.63,7.04,8.88,7.94,8.3,7.87
1932,636,8.8,3,9.16,7.88,7.72,7.95,8.7,10.0,9.99
1933,637,8.1,1,7.2,8.75,9.04,8.41,7.03,8.64,7.72
1934,638,8.2,3,7.13,8.99,8.57,7.02,8.05,9.42,8.01
1935,639,8.6,3,7.92,8.85,9.66,7.45,9.54,7.6,8.84
1936,640,8.6,4,7.1,7.51,9.91,8.83,9.8,7.72,9.43
1937,641,8.5,4,8.87,7.35,8.18,9.62,9.16,8.97,7.59
1938,642,8.8,3,8.28,9.68,7.39,9.22,8.81,9.11,8.77
1939,643,8.2,5,9.78,7.76,7.9,7.59,9.52,7.44,7.16
1940,644,8.7,1,7.72,9.85,8.54,7.16,8.97,9.84,8.81
1941,645,8.2,4,7.25,9.78,8.54,7.72,9.13,8.14,7.05
1942,646,9.1,2,9.48,9.19,8.98,8.53,9.75,9.99,7.54
1943,647,8.2,2,9.04,7.1,8.16,7.46,8.76,9.58,7.32
1944,648,9.0,3,9.95,9.41,7.79,7.83,9.64,8.63,9.58
1945,649,8.9,1,8.33,9.43,9.29,9.54,9.12,7.01,9.58
1946,650,8.3,1,8.15,9.95,9.46,8.37,7.31,7.24,7.9
1947,651,8.7,3,8.13,8.33,7.97,9.47,9.31,9.54,8.1
1948,652,7.8,2,7.27,9.13,7.28,7.61,7.13,9.22,7.0
1949,653,8.8,3,8.1,8.4,9.18,9.68,9.06,7.87,9.08
1950,654,8.3,4,7.85,7.46,8.08,8.02,9.86,7.62,8.87
1951,655,8.6,4,9.48,9.07,7.7,7.65,8.44,7.56,9.98
1952,656,8.5,2,7.62,9.06,9.41,7.58,8.36,9.07,8.55
1953,657,8.5,4,7.32,8.05,9.83,7.7,9.3,8.07,8.96
1954,658,8.3,1,7.09,8.48,7.81,9.93,8.14,8.78,8.11
1955,659,9.0,4,7.99,9.48,9.52,9.7,9.08,9.35,7.65
1956,660,8.4,2,9.72,7.06,7.7,7.2,9.84,8.96,8.51
1957,661,9.2,3,9.64,8.86,8.72,9.62,9.29,8.69,9.89
1958,662,8.7,5,7.36,9.18,9.51,7.13,9.75,9.16,9.12
1959,663,8.8,4,8.19,9.86,9.71,9.95,7.7,7.61,8.31
1960,664,8.4,4,8.68,7.25,9.46,8.28,8.05,8.0,9.13
1961,665,8.9,3,9.87,8.35,8.66,8.71,9.41,7.56,9.59
1962,666,8.2,1,7.62,8.92,7.69,8.84,9.97,7.21,7.27
1963,667,8.6,4,9.83,9.49,8.36,8.51,8.25,7.95,7.78
1964,668,8.0,2,7.56,7.37,8.07,7.59,7.63,8.67,8.87
1965,669,8.5,2,8.13,8.93,8.02,7.13,10.0,8.71,8.48
1966,670,8.9,3,8.89,7.83,9.42,9.44,8.28,9.72,8.8
1967,671,8.7,3,9.03,7.8,7.97,8.72,9.72,9.7,8.21
1968,672,8.4,3,8.39,8.98,9.22,7.21,8.58,8.3,8.28
1969,673,8.6,3,9.49,7.06,9.57,8.32,7.2,8.45,9.94
1970,674,8.3,2,7.78,9.24,8.44,8.08,8.33,7.21,8.72
1971,675,8.6,3,7.79,8.78,9.43,7.46,9.39,9.68,7.89
1972,676,9.0,2,8.81,8.79,9.54,8.56,9.68,7.38,9.9
1973,677,8.9,1,8.65,7.77,8.5,8.9,9.89,8.59,9.94
1974,678,8.3,3,8.42,8.47,7.69,9.86,9.61,7.13,7.09
1975,679,9.0,4,8.82,9.45,9.91,7.88,8.47,9.12,9.49
1976,680,8.8,3,8.31,7.69,9.87,9.44,9.97,7.26,9.27
1977,681,8.2,3,8.89,7.05,7.02,9.23,9.61,7.28,8.31
1978,682,8.2,5,8.08,9.52,8.94,8.29,7.52,7.46,7.42
1979,683,8.5,4,7.32,9.7,8.23,9.93,8.29,8.9,7.05
1980,684,8.6,3,8.07,8.47,8.82,9.5,8.7,9.21,7.17
1981,685,8.3,2,7.85,7.06,8.93,9.57,8.09,7.49,9.09
1982,686,9.0,3,9.66,7.51,7.8,9.56,9.77,8.95,9.86
1983,687,8.3,3,7.31,8.28,8.0,7.57,8.34,9.65,8.99
1984,688,8.6,4,8.49,7.41,8.41,9.92,8.97,7.98,8.86
1985,689,8.9,2,9.54,8.71,7.02,9.94,8.79,9.4,9.22
1986,690,8.9,3,9.36,7.79,9.77,8.44,8.91,8.69,9.02
1987,691,8.3,2,8.04,7.36,9.33,8.29,8.99,8.25,8.13
1988,692,8.4,3,8.12,8.18,8.19,9.8,8.79,7.22,8.34
1989,693,8.6,5,8.56,8.42,9.69,7.46,8.57,8.67,8.96
1990,694,9.0,3,9.99,8.69,7.41,8.56,9.85,9.06,9.39
1991,695,8.4,3,7.82,8.16,9.92,8.51,9.61,7.21,7.92
1992,696,9.0,1,8.62,9.74,8.07,9.94,8.63,9.35,8.34
1993,697,8.7,3,9.29,7.78,9.69,8.78,9.5,7.05,8.67
1994,698,8.7,3,7.2,8.83,8.9,9.66,7.31,9.55,9.64
1995,699,8.4,3,7.05,8.61,8.0,9.15,9.76,7.03,9.28
1996,700,8.5,3,8.16,8.66,9.94,8.17,9.66,7.35,7.34
1997,701,8.4,5,8.08,9.69,7.3,9.72,9.31,7.39,7.5
1998,702,8.2,3,9.08,7.1,9.15,9.2,7.72,8.0,7.14
1999,703,8.6,3,8.96,9.62,9.47,7.12,7.84,7.23,9.82
2000,704,8.5,3,8.99,9.91,7.35,8.21,7.46,8.4,9.2
2001,705,8.8,3,8.53,7.73,9.83,9.25,9.45,7.33,9.37
2002,706,9.2,1,9.48,9.89,8.52,8.08,9.67,9.65,8.94
2003,707,8.7,4,7.78,9.91,9.17,8.39,7.02,9.62,8.85
2004,708,8.5,3,9.41,7.71,8.14,8.65,7.99,7.82,9.78
2005,709,8.5,5,9.79,8.19,9.11,7.58,9.92,7.49,7.35
2006,710,8.8,1,9.06,9.44,7.83,9.06,9.71,7.4,9.0
2007,711,8.9,1,8.69,9.9,9.11,9.92,8.3,7.99,8.53
2008,712,8.1,1,8.44,9.04,7.69,7.21,7.92,7.41,9.33
2009,713,8.0,1,7.46,7.37,8.53,7.75,7.7,7.87,9.12
2010,714,8.2,1,9.56,8.59,7.22,7.98,8.0,8.2,7.58
2011,715,8.5,5,7.34,9.77,9.05,7.95,7.3,9.8,8.31
2012,716,8.5,4,8.21,7.18,8.93,8.48,8.55,8.44,9.68
2013,717,8.3,4,7.44,9.56,9.4,7.13,7.07,9.31,8.2
2014,718,8.7,1,7.91,7.34,8.56,9.24,9.33,8.74,9.66
2015,719,8.3,5,7.35,8.39,7.35,9.42,8.28,8.81,8.79
2016,720,8.3,5,7.11,8.99,7.68,9.68,8.21,8.16,8.33
2017,721,8.5,2,7.54,7.32,7.67,8.89,9.79,8.88,9.18
2018,722,8.4,4,7.16,9.46,7.86,8.07,7.85,8.76,9.99
2019,723,8.1,5,7.64,7.8,9.16,7.68,8.65,8.21,7.38
2020,724,8.8,3,9.4,9.7,7.8,9.81,7.86,9.39,7.85
2021,725,8.7,2,8.5,7.1,9.96,7.71,8.47,9.66,9.36
2022,726,8.7,5,9.83,8.28,7.13,9.78,9.54,8.64,7.79
2023,727,8.6,2,9.49,7.57,9.7,8.44,7.45,8.4,8.8
2024,728,7.6,3,7.1,7.79,7.42,8.29,7.48,7.74,7.4
